label,Slice,SumSize
0,"[1144569, 749, 301442, 186615, 0, 585634, 18646, 209817, 9736, 0, 1310545, 0, 440746, 378245, 446093, 20595, 250307, 0, 129270, 667062, 28822, 0, 201718, 43, 575774, 33066, 0, 0, 43, 21241, 562880, 3440, 14626, 43, 369996, 0, 0, 0, 43, 0, 235624, 536727, 128772, 159600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.0895285  0.12365467 0.12375759 0.12388641 0.1577525
 0.17638698 0.17642374 0.1764605  0.17649726 0.24050324 0.24156505
 0.24619135 0.28486958 0.28962521 0.2914165  0.2914165  0.32694469
 0.43282215 0.43299086 0.43315957 0.43883123 0.481861   0.51924216
 0.53054627 0.56964958 0.57091681 0.58982332 0.6011767  0.6011767
 0.60118113 0.61545495 0.63414171 0.68998032 0.69100748 0.69393734
 0.69804679 0.70215623 0.71483882 0.71537475 0.71658272 0.75457291
 0.7777971  0.77992884 0.78052669 0.78052799 0.78052928 0.78072958
 0.78143323 0.78213689 0.7919023  0.84369043 0.84385861 0.84439164
 0.84512841 0.84550104 0.86448099 0.88438962 0.88541892 0.88541963
 0.88542035 0.88542107 0.88542178 0.8854225  0.88922327 0.89719614
 0.90516901 0.92027568 0.95299007 0.97224877 0.97900363 0.98264171
 0.9946763  1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[1086973, 6026, 186572, 590524, 30307, 106726, 0, 588003, 1046999, 0, 0, 0, 0, 0, 299446, 131630, 317578, 217715, 197198, 46907, 54188, 242393, 687291, 0, 0, 421494, 550744, 498, 536727, 102, 91599, 556534, 43, 556534, 0, 0, 0, 43, 0, 562880, 123285, 14626, 43, 369996, 0, 0, 235624, 43, 235624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.08298973 0.10166222 0.11132531 0.12122066 0.128988
 0.16334909 0.17418616 0.178279   0.18572926 0.19607134 0.2181356
 0.24019987 0.24232368 0.33988966 0.34116229 0.34243493 0.34370756
 0.3449802  0.34625283 0.34752547 0.3487981  0.35007074 0.35134337
 0.35261601 0.38335072 0.39186005 0.39335381 0.43304978 0.44763718
 0.45602395 0.47321518 0.47322785 0.47542627 0.48101461 0.48262881
 0.48327977 0.52328516 0.56782882 0.56920187 0.57717742 0.59516739
 0.60844998 0.60844998 0.60844998 0.65973577 0.66955174 0.68721189
 0.70487204 0.70976531 0.71050962 0.71584786 0.74205483 0.77011956
 0.77745503 0.79418098 0.81090694 0.82194632 0.82194708 0.82194784
 0.8219486  0.82194936 0.82284302 0.83907849 0.85531396 0.87154942
 0.87949332 0.88569867 0.89889534 0.91225903 0.92166024 0.93279584
 0.948188   0.95803344 0.96198906 0.96594468 0.9699003  0.97385593
 0.97781155 0.98167774 0.99322538 1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[943431, 0, 192598, 356602, 239998, 303257, 224177, 501337, 22378, 1009718, 13711, 1045224, 90322, 142948, 387480, 45294, 210196, 0, 441105, 14515, 0, 536727, 0, 0, 43, 0, 556534, 0, 0, 43, 0, 562880, 0, 0, 14669, 369996, 0, 0, 0, 235667, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 158461, 0, 0, 0, 0, 0, 0, 0]","[0.         0.0915478  0.10808615 0.10834455 0.13294412 0.14133381
 0.18204819 0.19708482 0.20666494 0.2217957  0.24386944 0.25743639
 0.30200453 0.31070502 0.32330782 0.32412039 0.43699184 0.44440434
 0.5104945  0.55984182 0.56114698 0.57335074 0.57726221 0.58137688
 0.60046951 0.64093525 0.64468093 0.66036833 0.66871259 0.66871259
 0.66878697 0.70202589 0.72075281 0.72520069 0.74753075 0.76986081
 0.78217998 0.78218092 0.78218185 0.78218279 0.78218372 0.78605257
 0.80659111 0.82712964 0.8458198  0.84582073 0.84582166 0.84582259
 0.84582352 0.84582445 0.86254668 0.88331941 0.90409214 0.91043908
 0.91079796 0.91115683 0.91151571 0.91185824 0.92198486 0.94336957
 0.9564453  0.96104417 0.96564304 0.97024191 0.97484079 0.97943966
 0.98111554 0.98111613 0.98111672 0.98111731 0.9811179  0.9811185
 0.98111909 0.98111968 0.98112027 0.98113858 0.98116253 0.98118648
 0.98121042 0.98123437 0.98125832 0.98128227 0.98130622 0.98133017
 0.98135412 0.98137807 0.98140202 1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[1207785, 185, 16809, 373187, 0, 241148, 602945, 224052, 357019, 206012, 1062769, 201611, 96256, 212537, 280974, 170422, 393966, 0, 329164, 421949, 0, 53147, 536727, 43, 0, 556534, 0, 0, 43, 0, 562880, 0, 0, 384665, 28196, 117672, 0, 0, 235667, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.03044581 0.13463984 0.13465514 0.13466736 0.15201204
 0.17807993 0.17811542 0.17815524 0.17819505 0.20547702 0.26114602
 0.2736956  0.28970762 0.32173968 0.34337543 0.34443468 0.36695681
 0.3678799  0.5100877  0.51845129 0.51928765 0.5219264  0.54193931
 0.54632722 0.57875345 0.5791464  0.60818821 0.64033134 0.64204006
 0.64349553 0.67712599 0.68113622 0.7243201  0.72609214 0.72786417
 0.72963621 0.76735201 0.78999947 0.79000141 0.79232605 0.81168384
 0.83104164 0.85039943 0.85198116 0.85198209 0.85198301 0.85198394
 0.85198486 0.87415013 0.90423841 0.91485653 0.91514354 0.91543055
 0.91571756 0.91600457 0.91629159 0.95836254 0.96008633 0.97611157
 0.98015883 0.9842061  0.98825336 0.99230062 0.99634789 0.99999522
 0.9999958  0.99999637 0.99999695 0.99999752 0.9999981  0.99999867
 0.99999925 0.99999982 1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[1124793, 0, 15846, 14669, 239998, 0, 1187863, 0, 585634, 18461, 0, 0, 0, 155131, 0, 483540, 516281, 285982, 342706, 0, 444052, 15603, 410741, 20460, 0, 436299, 16312, 77458, 0, 7924, 542514, 190292, 43, 0, 556534, 0, 0, 43, 562880, 0, 0, 0, 43, 384622, 0, 0, 0, 43, 235624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.05740285 0.12516731 0.12525454 0.12534177 0.12741632
 0.12855629 0.14523678 0.17360719 0.21773555 0.26186391 0.28631982
 0.28635985 0.28639989 0.35116423 0.35273103 0.35305574 0.35307957
 0.3531034  0.35312723 0.35315106 0.35317489 0.35319871 0.37196013
 0.38010149 0.38824284 0.42308565 0.43575419 0.46773085 0.50954543
 0.53531057 0.54135792 0.56221849 0.56350969 0.58342032 0.61803196
 0.61803196 0.62105261 0.64536207 0.66578137 0.67189875 0.69279499
 0.71369122 0.7156054  0.71668848 0.71912628 0.72536958 0.72611912
 0.72637335 0.72662757 0.78328311 0.7868507  0.80779529 0.80779704
 0.80779879 0.81538169 0.84023967 0.86509765 0.86928275 0.86928356
 0.86928437 0.86928518 0.86928599 0.8692868  0.90251185 0.93147007
 0.93147079 0.93147152 0.93147224 0.93147297 0.93147369 0.93147441
 0.93300001 0.9739657  0.97396632 0.97396694 0.97396756 0.97396818
 0.9739688  0.97396942 0.9877358  1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[1086335, 148665, 0, 426570, 0, 1045224, 197872, 21529, 70057, 584484, 43, 0, 0, 377564, 218347, 391164, 577474, 235979, 27374, 175080, 314125, 190409, 181040, 0, 436151, 150647, 0, 536727, 0, 0, 43, 0, 556534, 0, 0, 43, 0, 562880, 0, 0, 43, 14626, 369996, 0, 0, 0, 43, 235624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.09721064 0.13132552 0.13984296 0.14686983 0.1538967
 0.1868159  0.2294717  0.2721275  0.29497938 0.29867666 0.30237394
 0.3185446  0.3217597  0.32491998 0.3623928  0.38959741 0.38960007
 0.38962547 0.38966173 0.38969799 0.38973425 0.38977051 0.42755372
 0.4562739  0.46159105 0.50375899 0.55184357 0.56626377 0.57903951
 0.59400337 0.5965859  0.60668343 0.6156952  0.61817719 0.64971706
 0.67033562 0.67040842 0.6805773  0.69032112 0.69085821 0.6913953
 0.7519155  0.75348391 0.76656465 0.78520232 0.80383998 0.81160619
 0.81160709 0.81160799 0.81160889 0.81160979 0.8189306  0.83715536
 0.85538012 0.87187362 0.87187453 0.87187545 0.87187637 0.87187729
 0.87232545 0.89672186 0.92111828 0.93282897 0.93282977 0.93283057
 0.93283136 0.93283216 0.93283296 0.93418136 0.96387928 0.97448176
 0.97448249 0.97448322 0.97448395 0.97448468 0.97448542 0.97840488
 0.99065164 1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[1000282, 148665, 655895, 51216, 488271, 222177, 109143, 97018, 1123762, 473, 381, 1036827, 51507, 910393, 455, 307951, 202263, 22637, 556577, 0, 536727, 556534, 0, 43, 0, 562880, 229879, 0, 384665, 0, 0, 0, 369996, 235667, 0, 0, 235624, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19240, 0, 0]","[0.         0.09859849 0.11295954 0.11700191 0.12104047 0.17834129
 0.18325477 0.18368081 0.23274897 0.25279791 0.25571497 0.26611621
 0.26645247 0.3178274  0.38033827 0.38651901 0.38656437 0.38660668
 0.39464702 0.45754737 0.49028012 0.49527587 0.53121268 0.58414259
 0.58490025 0.58497574 0.6151582  0.62890521 0.63556449 0.63645984
 0.6458512  0.69202365 0.71054852 0.72932363 0.75176283 0.79147561
 0.79955135 0.79955236 0.79955338 0.79955439 0.81129814 0.82993841
 0.84857868 0.85730213 0.8791959  0.89020669 0.90121748 0.91222826
 0.91616879 0.92133547 0.92650215 0.93166883 0.93683551 0.94200219
 0.94716887 0.95594115 0.97492805 0.9793048  0.98422162 0.98913844
 0.99405526 0.99810364 0.99810481 0.99810598 0.99810715 0.99814115
 0.99820112 0.99826109 0.99832106 0.99838103 0.998441   0.99850096
 0.99856093 0.9986209  0.99868087 0.99874084 0.99880081 0.99886078
 0.99892075 0.99898072 0.99904069 0.99910066 0.99916063 0.9992206
 0.99928057 0.99934054 0.99940051 0.99946048 0.99952044 0.99958041
 0.99964038 0.99970035 0.99976032 0.99982029 0.99988026 0.99994023
 1.         1.         1.         1.        ]"
0,"[1136072, 0, 142639, 239998, 0, 1045224, 218580, 324250, 331762, 10331, 0, 424982, 155684, 172893, 121245, 194840, 29578, 589397, 599769, 0, 0, 538822, 288297, 31838, 556534, 14657, 35969, 0, 7924, 562880, 0, 0, 9209, 403826, 10700, 0, 0, 18837, 235624, 0, 22637, 0, 0, 455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00000000e+00 7.93202622e-05 1.33341047e-01 1.39943947e-01
 1.47599300e-01 1.56515284e-01 1.65431267e-01 1.85585834e-01
 2.20437011e-01 2.55288187e-01 2.89205282e-01 3.08884139e-01
 3.47662478e-01 3.58471253e-01 3.71527963e-01 4.04429930e-01
 4.05131187e-01 4.06107648e-01 4.07060132e-01 4.08012616e-01
 4.61804119e-01 4.61886178e-01 4.80104134e-01 4.82991025e-01
 4.98691936e-01 5.13578218e-01 5.19661568e-01 5.34917729e-01
 5.37220046e-01 5.37982512e-01 6.24177446e-01 6.74406997e-01
 6.91047096e-01 6.91047096e-01 6.91047096e-01 7.06885629e-01
 7.51924710e-01 7.84125614e-01 7.84843555e-01 7.85737254e-01
 8.06897784e-01 8.50651254e-01 8.51779561e-01 8.52877328e-01
 8.53975095e-01 8.55782526e-01 8.56126854e-01 8.56471182e-01
 8.91315826e-01 9.19751026e-01 9.19915769e-01 9.20080512e-01
 9.20245255e-01 9.20409998e-01 9.20574741e-01 9.20806828e-01
 9.66260928e-01 9.68582601e-01 9.68843109e-01 9.68843109e-01
 9.69232094e-01 9.69817035e-01 9.70401975e-01 9.70957669e-01
 9.94579168e-01 9.97407793e-01 9.97407793e-01 9.97407793e-01
 9.99948924e-01 9.99948924e-01 9.99948924e-01 9.99948924e-01
 9.99948924e-01 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]"
0,"[1091258, 192179, 37905, 0, 205625, 602945, 1150, 652249, 76506, 198931, 321718, 1088287, 0, 47785, 482519, 189222, 421494, 28924, 14017, 537182, 60663, 0, 0, 0, 0, 556534, 11097, 0, 0, 0, 1174627, 147879, 48386, 29265, 506128, 0, 0, 0, 235667, 0, 0, 0, 0, 43, 0, 0, 0, 0, 43, 0, 0, 0, 0, 43, 0, 0, 0, 0, 43, 0]","[0.         0.01566187 0.12874206 0.14221875 0.14229241 0.14643206
 0.14643375 0.14643545 0.1682861  0.19720956 0.23597754 0.2360413
 0.26526341 0.31220536 0.3136832  0.32159937 0.33488568 0.34477902
 0.37665139 0.37985088 0.49883488 0.49883488 0.49924768 0.50390854
 0.50414805 0.55849417 0.55869656 0.59280789 0.62535903 0.62871035
 0.62954997 0.62991801 0.62996688 0.68970942 0.69203299 0.70090327
 0.70851345 0.71612363 0.72373381 0.73134399 0.73895417 0.74656434
 0.75417452 0.75800242 0.75852082 0.75976729 0.76474324 0.76971918
 0.77469513 0.77967108 0.78464702 0.81736281 0.89078759 0.89376808
 0.91467117 0.91570699 0.91623588 0.9593396  0.97388891 0.97388964
 0.97389036 0.97389109 0.97389181 0.97389254 0.97389326 0.99998096
 0.99998157 0.99998218 0.99998279 0.99998339 0.999984   0.99998461
 0.99998522 0.99998582 0.99998639 0.99998696 0.99998753 0.9999881
 0.99998868 0.99998925 0.99998982 0.99999039 0.99999096 0.99999154
 0.99999211 0.99999268 0.99999326 0.99999383 0.9999944  0.99999497
 0.99999554 0.99999611 0.99999668 0.99999724 0.99999781 0.99999838
 0.99999894 0.99999951 1.         1.        ]"
0,"[1126377, 151730, 583448, 239566, 22980, 239998, 294564, 352481, 175238, 43619, 298599, 0, 15167, 18916, 0, 536727, 0, 0, 191, 0, 1601758, 198551, 351442, 43, 0, 562880, 77569, 40224, 370039, 584484, 0, 0, 0, 235667, 0, 0, 0, 557626, 43, 0, 0, 0, 0, 43, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.100298   0.12843465 0.14633476 0.17081447 0.21332569
 0.24605309 0.24996023 0.25166485 0.28078123 0.29031114 0.30628164
 0.3183208  0.35450799 0.36762336 0.37435568 0.37435568 0.41311803
 0.4131509  0.41318377 0.41321665 0.41414657 0.41486877 0.42834319
 0.44330793 0.45827267 0.47323741 0.47775497 0.47775953 0.4777641
 0.47776866 0.47777323 0.50537798 0.53760121 0.56982444 0.66027388
 0.66887495 0.70419044 0.72486282 0.72943914 0.74471314 0.75998714
 0.77526114 0.7889528  0.79269918 0.79742286 0.80153406 0.80371905
 0.86046275 0.89520818 0.91014919 0.91015002 0.91015085 0.91015168
 0.91015251 0.91015335 0.93756755 0.94553841 0.95350928 0.96148015
 0.96945101 0.97742188 0.98665959 0.9999881  0.99999044 0.99999103
 0.99999161 0.9999922  0.99999279 0.99999337 0.99999396 0.99999455
 0.99999513 0.99999571 0.99999629 0.99999687 0.99999745 0.99999804
 0.99999862 0.9999992  0.99999978 1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[1086569, 148665, 276706, 193226, 600434, 229583, 151973, 41258, 257924, 1228960, 7924, 89532, 825544, 176004, 146654, 671214, 145, 43, 455, 436299, 550744, 0, 43, 0, 556534, 0, 0, 43, 0, 562880, 26362, 0, 14669, 369996, 0, 0, 0, 43, 235624, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16490, 0]","[0.         0.07599079 0.13983432 0.14658625 0.16418491 0.17096853
 0.19080886 0.21450267 0.2516398  0.27984777 0.28539953 0.3018092
 0.30291199 0.30689602 0.33710213 0.34301387 0.43304041 0.47221919
 0.47257267 0.47890845 0.48301648 0.56611896 0.58535726 0.60093799
 0.61581579 0.6252739  0.63561062 0.6907495  0.6907587  0.6907587
 0.69081415 0.69160561 0.69239826 0.77899542 0.80099663 0.80099791
 0.80099919 0.80100047 0.8067859  0.82684784 0.84690978 0.8631267
 0.86312761 0.86312853 0.86312945 0.86313036 0.86313128 0.88224734
 0.9021945  0.92214165 0.92629165 0.92830234 0.92935916 0.93000577
 0.93054163 0.94170142 0.96204732 0.97184765 0.97184841 0.97184918
 0.97184994 0.97185071 0.97185147 0.97508722 0.98838245 0.99815464
 0.99815539 0.99815613 0.99815688 0.99815763 0.99815837 0.99815912
 0.99821729 0.99828695 0.99835661 0.99842627 0.99849593 0.99856559
 0.99863525 0.99870491 0.99877457 0.99884423 0.99891389 0.99898355
 0.99905321 0.99912287 0.99919253 0.99926219 0.99933185 0.99940151
 0.99947117 0.99954083 0.99961049 0.99968015 0.99974981 0.99981947
 0.99988913 0.99995878 1.         1.        ]"
0,"[1130796, 194889, 98691, 430345, 18461, 0, 584484, 367838, 237907, 475250, 162939, 54034, 342203, 321167, 14657, 0, 421685, 550744, 455, 0, 1653441, 324499, 736122, 43, 23391, 0, 692666, 0, 43, 0, 562880, 0, 384622, 43, 0, 0, 0, 235624, 43, 605620, 0, 0, 0, 43, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00000000e+00 5.91167047e-05 1.09594277e-01 1.14408911e-01
 1.28727360e-01 1.44220062e-01 1.51418531e-01 1.74817365e-01
 1.82301730e-01 1.97110517e-01 2.11919304e-01 2.26728091e-01
 2.36172262e-01 2.43948975e-01 2.79443749e-01 2.94177120e-01
 3.07065956e-01 3.36813136e-01 3.48652590e-01 3.53459809e-01
 3.56548489e-01 3.66992940e-01 3.88445531e-01 3.89205620e-01
 4.19522889e-01 4.19722853e-01 4.27851927e-01 4.55883216e-01
 4.64466580e-01 4.89068634e-01 5.10801180e-01 5.10816577e-01
 5.31204934e-01 5.80071666e-01 6.10400768e-01 6.65782573e-01
 6.68666847e-01 6.97812551e-01 7.07566071e-01 7.65474870e-01
 7.65874060e-01 7.66273251e-01 7.76418327e-01 7.95179694e-01
 8.13941062e-01 8.32445410e-01 8.32446934e-01 8.32448459e-01
 8.46868636e-01 8.65237871e-01 8.83607105e-01 8.91827602e-01
 8.99105319e-01 9.06383036e-01 9.13660754e-01 9.21193336e-01
 9.22774829e-01 9.25618733e-01 9.28462637e-01 9.31306541e-01
 9.34150445e-01 9.36994350e-01 9.39838254e-01 9.42682158e-01
 9.47456421e-01 9.66205239e-01 9.99992115e-01 9.99992738e-01
 9.99993362e-01 9.99993986e-01 9.99994610e-01 9.99995233e-01
 9.99995857e-01 9.99996368e-01 9.99996853e-01 9.99997337e-01
 9.99997822e-01 9.99998307e-01 9.99998792e-01 9.99999277e-01
 9.99999762e-01 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]"
0,"[1186846, 193717, 13529, 43, 302750, 346627, 211540, 242745, 493453, 218759, 151816, 0, 50444, 463282, 1331077, 88689, 274987, 174881, 130710, 0, 536727, 0, 16490, 461, 556534, 20595, 0, 43, 455, 562880, 0, 584484, 384665, 0, 0, 0, 0, 235667, 0, 0, 0, 0, 43, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144056]","[0.         0.04309131 0.1328391  0.15439516 0.15445158 0.1574028
 0.15740632 0.16662216 0.17993228 0.19110973 0.23044946 0.2430215
 0.25405329 0.28316622 0.2832022  0.34105424 0.36148799 0.36640633
 0.37267868 0.37924301 0.37944015 0.38167197 0.43371606 0.44032254
 0.49935527 0.58585577 0.59416444 0.59781385 0.62806844 0.62989216
 0.65283678 0.65929336 0.66159449 0.66159449 0.72140202 0.72192895
 0.72245589 0.72298282 0.72313997 0.72316494 0.72316494 0.72316494
 0.78580141 0.78697388 0.78734321 0.78734321 0.78734321 0.78739139
 0.82930917 0.85970974 0.87716619 0.89462263 0.91207907 0.91567359
 0.91649572 0.95865289 0.96180786 0.96496283 0.96811779 0.97127276
 0.97442773 0.9775827  0.98073766 0.98389263 0.98397155 0.98397212
 0.98397269 0.98397327 0.98397384 0.98397442 0.98397499 0.98397556
 0.98397613 0.9839767  0.98397727 0.98397784 0.98397841 0.98397898
 0.98397955 0.98398012 0.98398785 0.98403371 0.98407957 0.98412543
 0.98417129 0.98421715 0.98426301 0.98430886 0.98435472 0.98440058
 0.98444644 0.9844923  0.98453816 0.98458401 0.98462987 0.98467573
 0.98472159 0.98476745 0.98481331 0.98485916]"
0,"[1087013, 6026, 426570, 160086, 0, 82554, 771877, 436513, 116500, 63902, 89731, 419, 255236, 189492, 133915, 0, 421494, 14017, 455, 536727, 0, 0, 0, 0, 0, 1091960, 191, 1118883, 29623, 129, 591954, 301675, 196141, 43, 14626, 369996, 0, 0, 235667, 0, 0, 0, 0, 43, 0, 0, 0, 0, 43, 0, 0, 0, 0, 43, 0, 0, 0, 0, 43, 0]","[0.         0.08109008 0.12115207 0.13043364 0.14108258 0.17033564
 0.19306453 0.19428403 0.19504913 0.20987347 0.24698225 0.26763038
 0.29781187 0.33680069 0.34681392 0.35101617 0.35685689 0.35769328
 0.36273554 0.3670847  0.37446209 0.41461645 0.42280946 0.43616427
 0.43746825 0.45296601 0.46702302 0.48108002 0.49513703 0.49827213
 0.49892813 0.50562733 0.52871935 0.55181138 0.56375067 0.57109767
 0.57844467 0.58579167 0.59313867 0.60048567 0.60783267 0.61517967
 0.62091333 0.67975955 0.67977135 0.72090467 0.79599188 0.80468327
 0.80672938 0.80792849 0.80952088 0.82330484 0.87459444 0.90934178
 0.92356953 0.93112588 0.93144548 0.93231135 0.9499125  0.97382184
 0.97382275 0.97382366 0.97382457 0.97382548 0.97681334 0.9999812
 0.99998182 0.99998243 0.99998305 0.99998367 0.99998428 0.9999849
 0.99998552 0.9999861  0.99998667 0.99998724 0.99998782 0.99998839
 0.99998896 0.99998953 0.9999901  0.99999067 0.99999124 0.99999182
 0.99999239 0.99999296 0.99999354 0.99999411 0.99999468 0.99999525
 0.99999582 0.99999639 0.99999696 0.99999753 0.9999981  0.99999867
 0.99999924 0.99999981 1.         1.        ]"
0,"[1256390, 54169, 151958, 251457, 44061, 426048, 70078, 262096, 294161, 33118, 1168481, 18837, 779669, 0, 0, 0, 792557, 1197, 165039, 307230, 0, 575039, 11892, 4913, 556534, 0, 12416, 43, 562880, 0, 224834, 146467, 461, 403082, 117672, 0, 0, 43, 235624, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.11207125 0.14600202 0.14608695 0.16307791 0.16315428
 0.19094689 0.19104213 0.19589455 0.22985257 0.24570636 0.25386619
 0.25461939 0.28228229 0.3159424  0.3173407  0.35292531 0.41255536
 0.44916695 0.45412243 0.45488372 0.5414901  0.5414901  0.5414901
 0.5414901  0.5414901  0.5414901  0.5414901  0.60657641 0.62994343
 0.63046117 0.64881471 0.65850554 0.68259235 0.68320666 0.68382098
 0.74648377 0.74653795 0.74788447 0.74814788 0.77517885 0.8106347
 0.81107194 0.81150919 0.81170452 0.81170691 0.82651332 0.85058727
 0.8743861  0.87487804 0.87536998 0.89763406 0.90566159 0.91267067
 0.9157709  0.91634654 0.91727358 0.97375546 0.97375632 0.97375718
 0.97375805 0.97375891 0.97375977 0.98042818 0.99422397 0.99999565
 0.99999639 0.99999713 0.99999788 0.99999862 0.99999937 1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[1086820, 0, 210530, 194214, 381753, 233363, 19450, 166331, 182151, 559, 133523, 0, 1541883, 178890, 14472, 0, 421494, 626703, 309676, 58027, 0, 907727, 559, 182202, 43, 0, 589973, 0, 0, 599153, 369996, 0, 0, 0, 43, 235624, 0, 0, 0, 43, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.09724422 0.12717374 0.13260416 0.14833488 0.15555465
 0.1556232  0.20884082 0.21110405 0.24073097 0.24844428 0.25020972
 0.26489373 0.26713124 0.27331809 0.2928469  0.29319131 0.29385401
 0.29451672 0.30816462 0.3950067  0.46545533 0.48489378 0.50312599
 0.50634948 0.50845461 0.53169776 0.55526651 0.59804543 0.61598473
 0.62916664 0.6634227  0.66929257 0.66987853 0.66987853 0.66997073
 0.7375986  0.77385058 0.77533972 0.7924395  0.79473256 0.79802916
 0.81861748 0.83920581 0.85905472 0.86773515 0.88568469 0.90363423
 0.92158376 0.93079713 0.94568462 0.96296072 0.97306759 0.97306841
 0.97306924 0.97307007 0.9730709  0.97307172 0.97966948 0.99346181
 0.99999058 0.99999135 0.99999212 0.99999289 0.99999366 0.99999443
 0.99999517 0.99999576 0.99999635 0.99999693 0.99999752 0.9999981
 0.99999869 0.99999928 0.99999986 1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
